Review Site,Ski Area,Review Date,class,Review Star Rating (out of 5),Review Text
Tripadvisor,Whitefish,17-Aug,positive,4,"Stopped by with our niece and her husband who live in Montana. We all decided to go here to check it out. They had never been here before so they were just as surprised as us at the stuff to do in the summer. You can mountain bike, hike the trails, take a lift ride, zip line and; …"
Tripadvisor,Whitefish,18-Jul,positive,4,"If you are visiting in the summer this is a place that you want to visit for a little while. We went up on the ski lift round trip for 16.00 each to the very top to take pictures. If you like to eat there is a casual restaurant at the top, or bring a mountain bike, and even hike; …"
Tripadvisor,Whitefish,18-Jul,negative,3,"Although we walked away from our experiences with memories and stories to tell, there were many items regarding our experience that were very unprofessional. The staff went very fast through the orientation of how the equipment worked. We didn't get a chance to go through how; …"
Tripadvisor,Whitefish,18-Jul,negative,3,Absolutely amazing views!! This was so much fun and so beautiful. If you like to mountain bike you can send your bike up and ride it back down in one great winding ski slope ride. Don’t miss this if you are near Whitefish!
Tripadvisor,Whitefish,18-Jul,positive,4,"We came with a group of 10. Some went hiking, some tried the alpine slide. We all had fun! The alpine slide, is a calm activity and not nearly as fast as some of us had experienced elsewhere. At 8$ per slide it is, fairly priced, but not something you will repeat multiple times.; …"
Tripadvisor,Whitefish,18-Jul,positive,4,Came here with my boyfriend and his family last week. Had a great time going up the scenic lift in the gondola. A little hot for the gondola but it had a window which helped a lot. The Staf was friendly the bartender was great never got his name but he was awesome! Would love to; …
Tripadvisor,Whitefish,18-Aug,negative,2,"You walk in and the guy at the front desk says ""what do you want"". Really!! This place is so over-rated. The restaurant is only open from Wednesday to Sunday and they force you to do a prix-fix menu whether you want to or not. The prices are outrageous for the quantity and; …"
Tripadvisor,Whitefish,18-Jul,negative,3,We were there in the summer and you can take the lift to different places for walking or grass boarding or using the slide. One ride is free but to go to the top does cost money. There are two restaurants at the bottom and one at the top as far as I know. Many condos for; …
Tripadvisor,Whitefish,18-Jul,positive,4,"We took the chairlift up from the base camp area so that we could hike down the mountain. They have a really nice visitors center at the summit and incredible views of Whitefish, Flathead Lake, and Glacier. We did the extended loop on the hike down and were hurting the next; …"
Tripadvisor,Whitefish,18-Jul,positive,4,If you are anywhere near Whitefish I suggest you stop by the Resort regardless of the time of year. It is a must see
Tripadvisor,Whitefish,18-Aug,positive,4,"I used to ski this mountain many years ago, and the development and recreational opportunities have only grown better. Very thoughtful and well laid out base area provides many fun options for outdoor adventures."
Tripadvisor,Whitefish,18-Dec,positive,4,Very enjoyable ski experience. This mountain has something for everyone. Great place for a family holiday.
Tripadvisor,Whitefish,18-Dec,negative,3,"We are from Wisconsin, and 7 in our family skied 3 full days during the Christmas week, being shuttled each day by Meadow Lake Resort in Columbia Falls. We were concerned about the lack of snow before arriving as we heard Chair 2 was closed, which is a primary ski area for me; …"
Tripadvisor,Whitefish,18-Dec,positive,4,"We skied between Christmas and New Years and have done so for many years. Great ski area, but they can't handle the crowds their fame has brought. As usual their lifts break down at peak times, the lift lines are long, food service is poor, and parking is unavailable over the; …"
Tripadvisor,Whitefish,18-Dec,positive,5,"The ""secret"" -- I'm afraid -- is largely out about this family-friendly resort in Northwest Montana. Lots of runs for all levels, lift-lines never out-of-hand like you see in other more familiar resorts, and the prices are about half of what you'd pay in Colorado."
Tripadvisor,Whitefish,18-Dec,positive,4,"First day we went skiing the visibility and the snow were both not good. Went a second day with the sun shining and it was a totally different experience. Pretty good, despite a chunk of the mountain still closed. I was told that visibility is a common issue with this mountain.; …"
Tripadvisor,Whitefish,18-Jul,positive,4,"Went there to waste a few hours on the last day of our vacation. It's definitely worth riding to the very top to see the views. There's a restaurant at the top, and we grabbed a couple of beers and sat outside at the tables to enjoy the mountains. Unless you have very small; …"
Tripadvisor,Whitefish,18-Jul,negative,2,"As part of our Road Scholar Intergenerational Program we did the Aerial Adventure Park, rode the chair lift and gondola, and slid down the Alpine slide a couple of times. The Aerial Adventure park seemed to be understaffed. We had 18 people participating (9 children ages 8 - 12); …"
Tripadvisor,Whitefish,18-Jul,negative,3,"A great way to spend at least a half a day if you are in Whitefish. We did the Alpine Ropes course (2 hours is plenty), along with a couple of Alpine slide runs and the new tube slide run (Alpine slide better IMO). Ropes course is great just make sure your kids are adventurous."
Tripadvisor,Whitefish,18-Jul,negative,3,"Family of 5 did the 6 zip line tour and it was really fun. I, myself, do not love heights and the first couple times were scary, but the guides are very helpful and really put you at ease. Bought the package for the 3 kids to do the alpine slides, but that did not work out.; …"
Tripadvisor,Whitefish,18-Jul,negative,3,"The aerial adventure and alpine slide were a lot of fun! It takes between 30-45 minutes per trip for the alpine slide between lift to the top and then waiting in line. The aerial adventure is a LOT of fun and is very challenging. It is true, they don’t have a lot of “workers”; …"
Tripadvisor,Whitefish,19-Jan,positive,4,"First thing my wife and I would like to thank Whitefish Mountain Resort for the tickets offered to our local ski club Blue Ridge Ski club. This resort was not overcrowded and a true skiers dream. Lots of variety to ski groomers of every level, thru the tree skiing in deep powder; …"
Tripadvisor,Whitefish,19-Mar,negative,3,"It is a big mountain, but the long runs felt rather cozy with gorgeous sceneries especially when the sun comes out. We were there at the end of March so not much powder left, but the snow is still fine. I was impressed with the spacious base lodge and the saying is true that; …"
Tripadvisor,Whitefish,19-Apr,positive,4,Came out to ski for a week. One of the guys exchanged his time share for one at the resort. Friendly help staffed 24 hours a day. Small but well stocked small grocery. Food on hill good and reasonable for a ski resort.
Tripadvisor,Whitefish,19-Feb,negative,3,"I almost hate to tell anyone about this find!! Whitefish resort have many runs of all levels, the best snow you can find anywhere and it is not crowded. We literally ski down and back on the chair lift! Lots of condo's to rent for ski in ski out."
Tripadvisor,Whitefish,19-Feb,negative,3,"Listen carefully, Whitefish is the best kept secret in North America ski culture, read on and we'll tell you exactly why. Sure it's a heck of a drive if you're from the Midwest, but the local airport connects to numerous cities. You can easily fly to Whitefish and only need to; …"
Tripadvisor,Whitefish,19-Aug,negative,3,"My wife and I visited with our nine year old son and had an incredible experience. We did the high adventure course and the zip lines. The ropes course was a lot of fun, my son really loved it. It was not difficult for him at all. He can’t wait till he’s old enough to try; …"
