Review Site,Ski Area,Review Date,class,Review Star Rating (out of 5),Review Text
On the Snow,Bridger,22nd December 2008,negative,3,"Bridger Bowl is what skiing/snowboarding is all about. If you are looking for a knock down drag out day on the mountain this is your place. There is a vast amount of space to utilize and there is always a lot of snow. The mountain is set up to where the beginner runs are seperated from advanced ones. (The beginner runs are all at the bottom) You can hike the ridge and enjoy some back country skiing if you have what is required. ALL of the profits go back into the mountain so tickets are cheap, lifts are always working, staff is friendly, and actualy the rentals are pretty good. The 2008/2009 features the opening more terrain as well.  I have been to Big Sky and honestly put it behind Bridger simply because this place always seems to have better snow, the prices are drastically better, and it is closer to Bozeman.  (Which is a great town with good people and a lot of fun. The main reason I gave this place a 4 star for nightlife) Give it a shot and experience what everyone at Big Sky is missing."
On the Snow,Bridger,8th February 2008,negative,3,Bridger Bowl is a nonprofit ski hill owned by the town of Bozemen.  It is a great value and a very fun place to ski. It has something for everyone.  It gets a ton of snow and there are lots of powder days.  There is not much of a terrain park.  All there is is like three box rails.  You can hike up to the ridge above the lifts to have some backcountry skiing if you have all the safty equiptment.  Overall its a great hill and I would definetly recomend it.
On the Snow,Bridger,29th December 2018,negative,3,disgusting behavior of mountain safety https://www.youtube.com/watch?v=ES4129d6feQ
On the Snow,Discovery,13th February 2018,negative,3,"Over 2000 acres of terrain, small local crowds, and cheap lift tickets make this one of the best family-friendly resorts you'll ever find. It may have THE BEST beginner to intermediate terrain of any resort in the Rockies.  Your beginners don't have to be relegated to the bottom third of the mountain like at other resorts and your experts will stay entertained on the backside which is nearly all double-black diamond.  The resort has a nice little day lodge with a decent grill and food selection and a picnic area downstairs where you can pack your own cooler.  This resort ""gets it"" when it comes to families.  Jackson Hole and Big Sky are great, but they aren't three-times better than Discovery.  If money is no object, by all means, choose one of those resorts.  But if you're looking for a great and affordable mountain to ski throughout the season, it's hard to beat Discovery."
On the Snow,Discovery,3rd January 2008,negative,3,Awesome steeps on the backside. Great ski area where you can ride the lift with the owner of the area.  We have had season passes up there for a couple of years and it just gets better and more fun each time we go.  Discovery is the bomb!!!!!!!!
On the Snow,Red Lodge,21st January 2019,negative,1,"I'm all about having fun on a mountain but I'm in my 30's now and that means I expect certain features. This place is okay if you're in a time crunch or can't travel very far from Billings, but other than that it isn't worth it. "
On the Snow,Red Lodge,16th November 2017,negative,1,"I hate to bash a ski resort, where I agree with the other reviewers ""everyone is very nice,"" but sadly that is where the compliments end for me.  They haven't built a new lift in 20 years it seems, the doubles + triples creep @ a snails pace.  The base area infrastructure needs an overhaul and a serious clean, the bathrooms are terrible.  I got food poisoning from the base area restaurant.  I recognize they can't help snow conditions, but they could at least do an average job of grooming what they have ....  for example one run was groomed for the first 200 yards (poorly), then left untouched for another 300 yards, then groomed the rest of the way down.  For a $55 lift ticket in MT, I'd ski Whitefish 10 out of 10 ten days.  You can also ski Mt Hood, Bridger Bowl, Grand Targhee or a handful of similarly sized resorts and have a far better day.  Until RML comes out of its time warp, I see no reason to come back."
On the Snow,Red Lodge,19th January 2017,negative,1,Great place to go with kids and friends! 
On the Snow,Red Lodge,16th January 2016,negative,1,"We hit Red Lodge Mountain a couple times a year and always have a good time. Not the biggest ski hill, but there's plenty of mountain to keep you busy and the prices are fair. Plus, the town of Red Lodge is awesome. Great bars and food. "
On the Snow,Red Lodge,1st December 2009,negative,1,"I've skiied there for the first time last year. And I met two young men who work there as ski patrollers . I sparked up a conversation with them and told them I was a front range skiier from Colorado. And asked if there were good runs comprable to Summit Counties here? They looked at each other, nodded knowingly to themselves and took me skiing through the trees and glades way off to the skiers left. It was quiet, serene and beautiful and the snow was like butter. It was fantastic!  The open runs over there were also steep, narrow and excellent. I couldn't believe how uncrowded it was.And the Quad lift line was non-existant all day long. What a gem!

Later that year, during spring break it snowed an incredible amount (3 to 4 feet in 24 hours) and once I heard about that I drove like a madman from Bismarck, and rented an inexpensive hotel that was very nice. I think it was called The Chalet. And the next morning I drove up the accesss road to Red Lodge. But it was miserably slow from all the snow that had fallen. The road was littered with all types of front wheel and rear wheel drive vehicles spewn all over the road. But that didn't dampen my spirits. And that shouldn't dammpen your's either. We just have to leave earlier next time it snows. Alas, the snow fall was too much for the staff to handle that day.And the double black runs I  had skiied earlier that season wern't open. That was a fluke snow storm though. And no amount of help that day could have opened up those runs. 

But take it for what it's worth. Those two guys I met who worked for the ski patrol wern't lying when thay said to me ""This is the best skiing in Montana when we have snow"" and boy were they right. By all means go to Red Lodge. But mostly go to Red Lodge when it's snowing. You won't be dissapointed. And hopefully mother nature will cut you some slack!"
On the Snow,Red Lodge,29th January 2008,negative,1,"I love Redlogde Mountain!  I have been riding for 15 years and my mom and dad would take me there when I was 5.  We have very good snowmaking equipment and I have seen a great improvment with the coverage of man-made snow.  I think those of us who love REAL snow should pray to the mountain gods that they dump on Redlogde!  There is nothing like riding in fluffy drifts of powder.  I was hoping when I got my season pass this year they would tell me Lazy M would be open on December 1st, instead they told me they hope to have Turnpike open. I know they will do there best to get M open soon.  I really wish they had snowmaking equipment on the backside and also had a high speed quad from the bottom to the top of Grizzly Peak.  Less chair lift time would be great!    
 Overall, I feel blessed to be 1 hour away and be able to get to a mountain with snow (even if it is man-made).  It is nice to just get out and get some fresh air and relieve some stress.  I have been to Big Sky and Bridger many times (they too have ruff times with their snow).  They are great places too but a long drive from billings.  It pretty much spoils you going to Big Sky.  But then you really do see several people who reek of richness and they let it be known! Can anyone say,""STUCK UP!"" 
The people in Redlodge and on the Mountain make Redlodge Ski resort a great place for family fun sking and snowboarding.  

thankyou redlodge mountain for all you do to keep all us skiers and snowboarders happy!  Us passholders really appreciate it! 
Things could be worse!  We may not even have a ski/snowbaord mountain 10 years from now! I think we all better enjoy what we have while we have it.  Its getting warmer and warmer every year and shorter and shorter winters! 

Please let it snow!  

  "
On the Snow,Red Lodge,21st November 2007,negative,3,"I need to respond to the rock dodge dude. Up until about the first part of February, I think RLM had the best snow out of the 3 E. Moatanas (B.S., Bridger & RLM). I went to Bridger when they claimed they had 36"" of snow, it was 12"" in the trees and 3"" on the runs at best (never blame the starving though), at least RLM nevered lied. Big Sky wasn't even in the picture at the time, I dare you to ask.
I hold a season pass at RLM, why you ask???? Well for about $300 if you purchase it early, one can quickly find themselves skiing for free, isn't that the idea? I have never ski'ed the backside bottom of RLM.
Doesn't matter! I've been skiing rock dodger dude and not complaining. RLM is a great place here in Eastern Montana, I always wish snow upon them.
Remember when in Rome buddy.
If you can't fix your own ski's, I'll do it for a beer and a good conversation. 
RLM is close and I like to ski, isn't that the point? Last Saturday was the best day of the year so far.

kodiirv@yahoo.com"
On the Snow,Red Lodge,16th February 2007,negative,3,"MUST have breakfast at The Red Lodge Cafe!  The Pancakes are world class!

Lunch at Midway is O.K. the views make up for lack of menu,  Bierstube is much better.

Lazy M  is my favorite run. Especially on the weekends when the midway express chair is open."
On the Snow,Red Lodge,4th February 2007,negative,3,"Red Lodge has been a Family tradition since 1988.  In that time we have seen many great changes to RLM.  Family Favorites have been:

1. Yodeller Motel : Your room door goes directly outside but the steam baths and hot tub are great.  

2.  Old Piney Dell at Rock Creak Resort : Awsome.

3.  Bogart's Margarita's

4.  Jagermeister Shot's at Snow Creak!!

5.  Best of All The Spring Carnival.  Watching Cardboard and Duct Tape slide down Show Off Alley is the best!"
On the Snow,Red Lodge,21st January 2019,negative,1,The crowds are almost always thinned out by Waterville and Loon.  Also the mountain doesn’t have condos or hotels very near which also helps with crowds.  After a storm there are few mountains in the Northeast that can compare to Cannon; it’s as tough as you want it to be.  True skiers mountain with very little frills.
On the Snow,Showdown,15th March 2011,negative,3,"Showdown is probably one of the best. i've been skiing there since i was 5 and now am just learning to snowboard at the age of 16. its great for teens because they have a bus that takes us up everyweekend and we can create our own runs through the trees. all of our hidden jumps, runs, tree rails, and spots where the powder is so deep you just sink down and cant get out make it a funn and enjoyable time."
On the Snow,Showdown,15th March 2011,negative,3,"Showdown is probably one of the best. i've been skiing there since i was 5 and now am just learning to snowboard at the age of 16. its great for teens because they have a bus that takes us up everyweekend and we can create our own runs through the trees. all of our hidden jumps, runs, tree rails, and spots where the powder is so deep you just sink down and cant get out make it a funn and enjoyable time."
